VCD info: dumpfile dump.vcd opened for output.
clk=0 rst=0 Instruction=xxxxxxxx PC=xxxxxxxx r1=xxxxxxxx r2=xxxxxxxx r3=xxxxxxxx r4=xxxxxxxx r5=xxxxxxxx r6=xxxxxxxx f1=xxxxxxxx f2=xxxxxxxx f3=xxxxxxxx f4=xxxxxxxx f5=xxxxxxxx r29=xxxxxxxx f30=xxxxxxxx r31=xxxxxxxx
clk=1 rst=1 Instruction=00000015 PC=0000002c r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000000 f2=00000000 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=0000002c r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000000 f2=00000000 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000030 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000000 f2=00000000 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000030 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000000 f2=00000000 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000034 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000000 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000034 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000000 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000038 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000038 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=0422200e PC=0000003c r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=0422200e PC=0000003c r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000040 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000040 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
MULTIPLICATION  

clk=1 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
MULTIPLICATION  

clk=1 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
MULTIPLICATION  

clk=1 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
MULTIPLICATION  

clk=1 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000044 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
MULTIPLICATION  

clk=1 rst=1 Instruction=00000015 PC=00000048 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000048 r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=0000004c r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=0000004c r1=00000000 r2=00000000 r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000000 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00a02834 PC=00000050 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00a02834 PC=00000050 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000054 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000054 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000058 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000058 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=0000005c r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=0000005c r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000060 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=00000015 PC=00000060 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000010 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=ac052000 PC=00000064 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000040 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=0 rst=1 Instruction=ac052000 PC=00000064 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000040 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
clk=1 rst=1 Instruction=00000015 PC=00000068 r1=00000000 r2=0000200e r3=00000000 r4=00000004 r5=00000040 r6=00000000 f1=00000004 f2=00000010 f3=00000000 f4=00000000 f5=00000040 r29=00000000 f30=00000000 r31=00000000
